100 / 16-05-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 16-5-62-12   |16-05-062-12W5M|CR-OIL ABZONE|54.339594|-115.754708|company|Carson Creek|comment|Alberta
100 / 16-05-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 16-5-62-12   |16-05-062-12W5M|WATER INJ|54.339594|-115.754708|company|Carson Creek|comment|Alberta
100 / 16-06-062-11 W5 / 0|ACCEL HOLDINGS CARSONN 16-6-62-11   |16-06-062-11W5M|CR-OIL ABZONE|54.339642|-115.629753|company|Carson Creek|comment|Alberta
100 / 02-10-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 2-10-62-12   |02-10-062-12W5M|CR-OIL FLOW|54.343299|-115.711478|company|Carson Creek|comment|Alberta
100 / 02-11-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 2-11-62-12   |02-11-062-12W5M|CR-OIL PUMP|54.343463|-115.686059|company|Carson Creek|comment|Alberta
100 / 02-12-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 2-12-62-12   |02-12-062-12W5M|CR-OIL PUMP|54.342311|-115.663444|company|Carson Creek|comment|Alberta
100 / 02-20-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 2-20-62-12   |01-20-062-12W5M|CR-OIL SUSP|54.371544|-115.755027|company|Carson Creek|comment|Alberta
100 / 02-05-062-11 W5 / 0|ACCEL HOLDINGS CARSONN 2-5-62-11    |11-32-061-11W5M|CR-OIL PUMP|54.319996|-115.616923|company|Carson Creek|comment|Alberta
100 / 02-09-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 2-9-62-12    |02-09-062-12W5M|CR-OIL PUMP|54.344732|-115.736814|company|Carson Creek|comment|Alberta
100 / 03-01-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 3-1-62-12    |03-01-062-12W5M|CR-OIL PUMP|54.328946|-115.664542|company|Carson Creek|comment|Alberta
100 / 03-13-062-13 W5 / 0|ACCEL HOLDINGS CARSONN 3-13-62-13   |03-13-062-13W5M|WATER SUSP INJ|54.357958|-115.817402|company|Carson Creek|comment|Alberta
100 / 03-13-062-13 W5 / 2|ACCEL HOLDINGS CARSONN 3-13-62-13   |03-13-062-13W5M|WATER SUSP INJ|54.357958|-115.817402|company|Carson Creek|comment|Alberta
100 / 03-18-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 3-18-62-12   |03-18-062-12W5M|CR-OIL SUSP|54.356709|-115.790523|company|Carson Creek|comment|Alberta
100 / 03-06-062-11 W5 / 0|ACCEL HOLDINGS CARSONN 3-6-62-11    |03-06-062-11W5M|CR-OIL PUMP|54.327197|-115.644356|company|Carson Creek|comment|Alberta
100 / 04-10-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 4-10-62-12   |04-10-062-12W5M|CR-OIL PUMP|54.344117|-115.721379|company|Carson Creek|comment|Alberta
100 / 15-02-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 4-11-62-12   |04-11-062-12W5M|CR-OIL SUSP|54.344133|-115.698388|company|Carson Creek|comment|Alberta
100 / 04-11-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 4-11-62-12   |04-11-062-12W5M|CR-OIL ABZONE|54.344133|-115.698388|company|Carson Creek|comment|Alberta
100 / 04-12-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 4-12-62-12   |04-12-062-12W5M|CR-OIL FLOW|54.344199|-115.672565|company|Carson Creek|comment|Alberta
100 / 04-13-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 4-13-62-12   |04-13-062-12W5M|CR-OIL SUSP|54.356896|-115.674871|company|Carson Creek|comment|Alberta
100 / 04-13-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 4-13-62-12   |04-13-062-12W5M|WATER INJ|54.356896|-115.674871|company|Carson Creek|comment|Alberta
100 / 05-10-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 5-10-62-12   |05-10-062-12W5M|CR-OIL PUMP|54.346854|-115.723313|company|Carson Creek|comment|Alberta
100 / 05-11-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 5-11-62-12   |05-11-062-12W5M|CR-OIL PUMP|54.346455|-115.700693|company|Carson Creek|comment|Alberta
100 / 05-32-061-11 W5 / 0|ACCEL HOLDINGS CARSONN 5-32-61-11   |11-32-061-11W5M|CR-OIL PUMP|54.320012|-115.617012|company|Carson Creek|comment|Alberta
100 / 05-06-062-11 W5 / 0|ACCEL HOLDINGS CARSONN 5-6-62-11    |05-06-062-11W5M|CR-OIL PUMP|54.331708|-115.648935|company|Carson Creek|comment|Alberta
100 / 05-06-062-11 W5 / 2|ACCEL HOLDINGS CARSONN 5-6-62-11    |05-06-062-11W5M|DRL&C|54.331708|-115.648935|company|Carson Creek|comment|Alberta
100 / 06-01-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-1-62-12    |06-01-062-12W5M|CR-OIL SUSP|54.332399|-115.667019|company|Carson Creek|comment|Alberta
100 / 06-01-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-1-62-12    |06-01-062-12W5M|CR-OIL SUSP|54.332399|-115.667019|company|Carson Creek|comment|Alberta
100 / 06-10-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-10-62-12   |06-10-062-12W5M|CR-OIL SUSP|54.346845|-115.717038|company|Carson Creek|comment|Alberta
100 / 06-10-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-10-62-12   |06-10-062-12W5M|CR-OIL SUSP|54.346845|-115.717038|company|Carson Creek|comment|Alberta
100 / 06-11-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-11-62-12   |06-11-062-12W5M|WATER INJ|54.346844|-115.691713|company|Carson Creek|comment|Alberta
100 / 06-11-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-11-62-12   |06-11-062-12W5M|CR-OIL SUSP|54.346844|-115.691713|company|Carson Creek|comment|Alberta
100 / 06-11-062-13 W5 / 0|ACCEL HOLDINGS CARSONN 6-11-62-13   |06-11-062-13W5M|WATER SUSP INJ|54.345667|-115.843579|company|Carson Creek|comment|Alberta
100 / 06-11-062-13 W5 / 2|ACCEL HOLDINGS CARSONN 6-11-62-13   |06-11-062-13W5M|WATER SUSP INJ|54.345667|-115.843579|company|Carson Creek|comment|Alberta
100 / 06-12-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-12-62-12   |06-12-062-12W5M|CR-OIL ABZONE|54.346825|-115.667092|company|Carson Creek|comment|Alberta
100 / 06-12-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-12-62-12   |06-12-062-12W5M|CR-OIL ABD|54.346825|-115.667092|company|Carson Creek|comment|Alberta
100 / 06-12-062-13 W5 / 0|ACCEL HOLDINGS CARSONN 6-12-62-13   |06-12-062-13W5M|CR-OIL SUSP|54.346274|-115.817975|company|Carson Creek|comment|Alberta
100 / 06-14-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-14-62-12   |06-14-062-12W5M|CR-OIL SUSP|54.360802|-115.691911|company|Carson Creek|comment|Alberta
100 / 06-15-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-15-62-12   |06-15-062-12W5M|WATER INJ|54.360743|-115.715775|company|Carson Creek|comment|Alberta
100 / 06-16-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-16-62-12   |06-16-062-12W5M|CR-OIL ABDWHP|54.361165|-115.742044|company|Carson Creek|comment|Alberta
100 / 12-16-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-16-62-12   |06-16-062-12W5M|CR-OIL ABD|54.361165|-115.742044|company|Carson Creek|comment|Alberta
100 / 06-17-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-17-62-12   |06-17-062-12W5M|CR-OIL ABZONE|54.361472|-115.767219|company|Carson Creek|comment|Alberta
100 / 06-17-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-17-62-12   |06-17-062-12W5M|CR-OIL PUMP|54.361472|-115.767219|company|Carson Creek|comment|Alberta
100 / 06-02-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-2-62-12    |06-02-062-12W5M|CR-OIL PUMP|54.332738|-115.691291|company|Carson Creek|comment|Alberta
100 / 06-02-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-2-62-12    |06-02-062-12W5M|CR-OIL SUSP|54.332738|-115.691291|company|Carson Creek|comment|Alberta
100 / 06-20-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-20-62-12   |06-20-062-12W5M|ABD|54.375775|-115.76659|company|Carson Creek|comment|Alberta
100 / 06-21-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-21-62-12   |06-21-062-12W5M|ABD|54.375937|-115.74099|company|Carson Creek|comment|Alberta
100 / 04-22-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-22-62-12   |04-22-062-12W5M|ABDWHP|54.372925|-115.722331|company|Carson Creek|comment|Alberta
100 / 06-22-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-22-62-12   |04-22-062-12W5M|CR-OIL SUSP|54.372925|-115.722331|company|Carson Creek|comment|Alberta
100 / 06-03-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-3-62-12    |06-03-062-12W5M|WATER INJ|54.332498|-115.717268|company|Carson Creek|comment|Alberta
100 / 06-03-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-3-62-12    |06-03-062-12W5M|COMM|54.332498|-115.717268|company|Carson Creek|comment|Alberta
100 / 06-31-061-11 W5 / 0|ACCEL HOLDINGS CARSONN 6-31-61-11   |06-31-061-11W5M|WATER INJ|54.317714|-115.641958|company|Carson Creek|comment|Alberta
102 / 06-31-061-11 W5 / 0|ACCEL HOLDINGS CARSONN 6-31-61-11   |11-31-061-11W5M|ABD|54.321055|-115.639378|company|Carson Creek|comment|Alberta
103 / 06-31-061-11 W5 / 0|ACCEL HOLDINGS CARSONN 6-31-61-11   |11-31-061-11W5M|CR-OIL FLOW|54.320981|-115.639316|company|Carson Creek|comment|Alberta
100 / 06-32-061-11 W5 / 0|ACCEL HOLDINGS CARSONN 6-32-61-11   |06-32-061-11W5M|CR-OIL ABD|54.31775|-115.616834|company|Carson Creek|comment|Alberta
100 / 06-34-061-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-34-61-12   |06-34-061-12W5M|WATER INJ|54.317753|-115.717031|company|Carson Creek|comment|Alberta
100 / 06-34-061-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-34-61-12   |06-34-061-12W5M|WATER ABZONE INJ|54.317753|-115.717031|company|Carson Creek|comment|Alberta
100 / 06-35-061-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-35-61-12   |06-35-061-12W5M|WATER SUSP INJ|54.317751|-115.69172|company|Carson Creek|comment|Alberta
100 / 06-35-061-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-35-61-12   |06-35-061-12W5M|WATER INJ|54.317751|-115.69172|company|Carson Creek|comment|Alberta
100 / 06-36-061-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-36-61-12   |06-36-061-12W5M|WATER ABD INJ|54.317765|-115.667023|company|Carson Creek|comment|Alberta
100 / 06-36-061-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-36-61-12   |06-36-061-12W5M|COMM|54.317765|-115.667023|company|Carson Creek|comment|Alberta
100 / 06-04-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-4-62-12    |06-04-062-12W5M|WATER ABZONE INJ|54.332364|-115.742017|company|Carson Creek|comment|Alberta
100 / 06-04-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-4-62-12    |06-04-062-12W5M|WATER INJ|54.332364|-115.742017|company|Carson Creek|comment|Alberta
100 / 06-05-062-11 W5 / 0|ACCEL HOLDINGS CARSONN 6-5-62-11    |06-05-062-11W5M|CR-OIL PUMP|54.332337|-115.615861|company|Carson Creek|comment|Alberta
100 / 06-05-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-5-62-12    |06-05-062-12W5M|WATER INJ|54.332374|-115.767009|company|Carson Creek|comment|Alberta
100 / 06-06-062-11 W5 / 0|ACCEL HOLDINGS CARSONN 6-6-62-11    |06-06-062-11W5M|CR-OIL FLOW|54.332102|-115.642053|company|Carson Creek|comment|Alberta
100 / 06-06-062-11 W5 / 2|ACCEL HOLDINGS CARSONN 6-6-62-11    |06-06-062-11W5M|COMM|54.332102|-115.642053|company|Carson Creek|comment|Alberta
100 / 06-07-062-11 W5 / 0|ACCEL HOLDINGS CARSONN 6-7-62-11    |06-07-062-11W5M|WATER SUSP INJ|54.346827|-115.642158|company|Carson Creek|comment|Alberta
100 / 06-08-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-8-62-12    |06-08-062-12W5M|WATER ABZONE INJ|54.346833|-115.767037|company|Carson Creek|comment|Alberta
100 / 06-08-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-8-62-12    |06-08-062-12W5M|WATER INJ|54.346833|-115.767037|company|Carson Creek|comment|Alberta
100 / 06-09-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-9-62-12    |06-09-062-12W5M|CR-OIL SUSP|54.346805|-115.741108|company|Carson Creek|comment|Alberta
100 / 06-09-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 6-9-62-12    |06-09-062-12W5M|CR-OIL SUSP|54.346805|-115.741108|company|Carson Creek|comment|Alberta
102 / 06-09-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 6-9-62-12    |06-09-062-12W5M|CR-OIL PUMP|54.34604|-115.739846|company|Carson Creek|comment|Alberta
100 / 07-10-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 7-10-62-12   |07-10-062-12W5M|CR-OIL PUMP|54.34603|-115.711158|company|Carson Creek|comment|Alberta
100 / 07-11-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 7-11-62-12   |07-11-062-12W5M|CR-OIL PUMP|54.34751|-115.684573|company|Carson Creek|comment|Alberta
100 / 07-18-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 7-18-62-12   |07-18-062-12W5M|CR-OIL SUSP|54.360757|-115.78585|company|Carson Creek|comment|Alberta
100 / 08-01-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 8-1-62-12    |08-01-062-12W5M|CR-OIL FLOW|54.333287|-115.656977|company|Carson Creek|comment|Alberta
100 / 08-01-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 8-1-62-12    |08-01-062-12W5M|DRL&C|54.333287|-115.656977|company|Carson Creek|comment|Alberta
100 / 08-11-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 8-11-62-12   |08-11-062-12W5M|CR-OIL PUMP|54.345928|-115.680105|company|Carson Creek|comment|Alberta
100 / 08-11-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 8-11-62-12   |08-11-062-12W5M|COMM|54.345928|-115.680105|company|Carson Creek|comment|Alberta
100 / 08-11-062-13 W5 / 0|ACCEL HOLDINGS CARSONN 8-11-62-13   |08-11-062-13W5M|WATER SUSP INJ|54.346553|-115.830719|company|Carson Creek|comment|Alberta
100 / 08-11-062-13 W5 / 2|ACCEL HOLDINGS CARSONN 8-11-62-13   |08-11-062-13W5M|COMM|54.346553|-115.830719|company|Carson Creek|comment|Alberta
100 / 08-12-062-13 W5 / 0|ACCEL HOLDINGS CARSONN 8-12-62-13   |08-12-062-13W5M|CR-OIL ABDWHP|54.347556|-115.806136|company|Carson Creek|comment|Alberta
100 / 08-12-062-13 W5 / 2|ACCEL HOLDINGS CARSONN 8-12-62-13   |08-12-062-13W5M|ABDWHP|54.347556|-115.806136|company|Carson Creek|comment|Alberta
100 / 10-12-062-13 W5 / 3|ACCEL HOLDINGS CARSONN 8-12-62-13   |08-12-062-13W5M|CR-OIL SUSP|54.347556|-115.806136|company|Carson Creek|comment|Alberta
100 / 08-17-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 8-17-62-12   |08-17-062-12W5M|WATER INJ|54.361025|-115.756166|company|Carson Creek|comment|Alberta
100 / 08-17-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 8-17-62-12   |08-17-062-12W5M|COMM|54.361025|-115.756166|company|Carson Creek|comment|Alberta
100 / 08-02-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 8-2-62-12    |08-02-062-12W5M|WATER INJ|54.332356|-115.680855|company|Carson Creek|comment|Alberta
100 / 08-03-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 8-3-62-12    |08-03-062-12W5M|CR-OIL ABZONE|54.332389|-115.704706|company|Carson Creek|comment|Alberta
100 / 08-03-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 8-3-62-12    |08-03-062-12W5M|CR-OIL PUMP|54.332389|-115.704706|company|Carson Creek|comment|Alberta
102 / 06-35-061-12 W5 / 2|ACCEL HOLDINGS CARSONN 8-35-61-12   |08-35-061-12W5M|ABD|54.318731|-115.680662|company|Carson Creek|comment|Alberta
100 / 08-35-061-12 W5 / 0|ACCEL HOLDINGS CARSONN 8-35-61-12   |08-35-061-12W5M|ABDWHP|54.318731|-115.680662|company|Carson Creek|comment|Alberta
100 / 08-04-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 8-4-62-12    |08-04-062-12W5M|WATER INJ|54.333941|-115.729601|company|Carson Creek|comment|Alberta
100 / 08-07-062-11 W5 / 0|ACCEL HOLDINGS CARSONN 8-7-62-11    |08-07-062-11W5M|CR-OIL SUSP|54.346216|-115.627377|company|Carson Creek|comment|Alberta
100 / 08-09-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 8-9-62-12    |08-09-062-12W5M|CR-OIL PUMP|54.345143|-115.72966|company|Carson Creek|comment|Alberta
100 / 08-09-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 8-9-62-12    |08-09-062-12W5M|COMM|54.345143|-115.72966|company|Carson Creek|comment|Alberta
100 / 09-10-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 9-10-62-12   |09-10-062-12W5M|CR-OIL PUMP|54.34868|-115.706248|company|Carson Creek|comment|Alberta
100 / 09-11-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 9-11-62-12   |09-11-062-12W5M|CR-OIL SUSP|54.350459|-115.681971|company|Carson Creek|comment|Alberta
100 / 09-11-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 9-11-62-12   |09-11-062-12W5M|DRL&C|54.350459|-115.681971|company|Carson Creek|comment|Alberta
100 / 09-15-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 9-15-62-12   |09-15-062-12W5M|WATER INJ|54.36543|-115.705257|company|Carson Creek|comment|Alberta
100 / 09-08-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 9-8-62-12    |09-08-062-12W5M|WATER INJ|54.349582|-115.755444|company|Carson Creek|comment|Alberta
100 / 09-08-062-12 W5 / 2|ACCEL HOLDINGS CARSONN 9-8-62-12    |09-08-062-12W5M||54.349582|-115.755444|company|Carson Creek|comment|Alberta
100 / 09-09-062-12 W5 / 0|ACCEL HOLDINGS CARSONN 9-9-62-12    |09-09-062-12W5M|WATER INJ|54.352144|-115.726936|company|Carson Creek|comment|Alberta
100 / 01-26-060-13 W5 / 0|ACCEL HOLDINGS WHCOURT 1-26-60-13   |01-26-060-13W5M|ABZONE|54.21245|-115.831303|company|Carson Creek|comment|Alberta
100 / 01-26-060-13 W5 / 2|ACCEL HOLDINGS WHCOURT 1-26-60-13   |01-26-060-13W5M|ABD|54.21245|-115.831303|company|Carson Creek|comment|Alberta
100 / 10-10-061-11 W5 / 0|ACCEL HOLDINGS WHCOURT 10-10-61-11  |10-10-061-11W5M|ABZONE|54.263845|-115.560189|company|Carson Creek|comment|Alberta
100 / 10-10-061-11 W5 / 2|ACCEL HOLDINGS WHCOURT 10-10-61-11  |10-10-061-11W5M|ABD|54.263845|-115.560189|company|Carson Creek|comment|Alberta
100 / 12-02-061-11 W5 / 0|ACCEL HOLDINGS WHCOURT 12-2-61-11   |12-02-061-11W5M|GAS ABZONE|54.247181|-115.546239|company|Carson Creek|comment|Alberta
100 / 12-02-061-11 W5 / 2|ACCEL HOLDINGS WHCOURT 12-2-61-11   |12-02-061-11W5M|CR-OIL ABD|54.247181|-115.546239|company|Carson Creek|comment|Alberta
102 / 08-24-060-12 W5 / 0|ACCEL HOLDINGS WHCOURT 8-24-60-12   |02-24-060-12W5M|ABZONE|54.197164|-115.658544|company|Carson Creek|comment|Alberta
102 / 08-24-060-12 W5 / 2|ACCEL HOLDINGS WHCOURT 8-24-60-12   |02-24-060-12W5M|ABZONE|54.197164|-115.658544|company|Carson Creek|comment|Alberta
102 / 08-24-060-12 W5 / 3|ACCEL HOLDINGS WHCOURT 8-24-60-12   |02-24-060-12W5M|ABZONE|54.197164|-115.658544|company|Carson Creek|comment|Alberta
